Counterparty,Internal/External,Trade Status,Portfolio,User Name,User Group,User Desk,Clearing Eligibility,Typology,Source System,Entity,Trade Insert,Flow Currency,Last Contract Event Action,Payment Netting,Contract Id,Party Name,partyName2
None,external,live,HKFX_WASH_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,ASIA_USD,INSERT,AUD,INSERT,true,7329660,RABOBANK,RABOBANK
None,external,live,LOFXSP_EMKT_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,EUROPE_EUR,INSERT,AUD,INSERT,true,7329657,RABOBANK,RABOBANK
None,external,live,HKFX_WASH_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,ASIA_USD,INSERT,AUD,INSERT,true,7329656,RABOBANK,RABOBANK
None,external,live,LOFXSP_EMKT_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,EUROPE_EUR,INSERT,AUD,INSERT,true,7329653,RABOBANK,RABOBANK
None,external,live,HKFX_WASH_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,ASIA_USD,INSERT,AUD,INSERT,true,7329652,RABOBANK,RABOBANK
None,external,live,LOFXSP_AI_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,EUROPE_EUR,INSERT,AUD,INSERT,true,7329651,RABOBANK,RABOBANK
None,internal,dead,LOFXSP_EMKT_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,EUROPE_EUR,INSERT,None,INSERT,false,7329650,RABOBANK,RABOBANK
None,external,live,HKFX_WASH_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,ASIA_USD,INSERT,AUD,INSERT,true,7329649,RABOBANK,RABOBANK
None,external,live,HKFX_WASH_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,ASIA_USD,INSERT,AUD,INSERT,true,7329648,RABOBANK,RABOBANK
None,internal,dead,LOFXSP_EMKT_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,EUROPE_EUR,INSERT,None,INSERT,false,7329647,RABOBANK,RABOBANK
None,external,live,LOFXSP_AI_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,EUROPE_EUR,INSERT,AUD,INSERT,true,7329646,RABOBANK,RABOBANK
None,external,live,LOFXSP_AI_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,EUROPE_EUR,INSERT,AUD,INSERT,true,7329645,RABOBANK,RABOBANK
None,external,live,LOFXSP_EMKT_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,EUROPE_EUR,INSERT,AUD,INSERT,true,7329642,RABOBANK,RABOBANK
None,external,live,HKFX_WASH_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,ASIA_USD,INSERT,AUD,INSERT,true,7329641,RABOBANK,RABOBANK
None,external,live,HKFX_WASH_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,ASIA_USD,INSERT,AUD,INSERT,true,7329640,RABOBANK,RABOBANK
None,external,live,LOFXSP_AI_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,EUROPE_EUR,INSERT,AUD,INSERT,true,7329639,RABOBANK,RABOBANK
None,external,live,LOFXSP_AI_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,EUROPE_EUR,INSERT,AUD,INSERT,true,7329638,RABOBANK,RABOBANK
None,internal,dead,LOFXSP_EMKT_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,EUROPE_EUR,INSERT,None,INSERT,false,7329637,RABOBANK,RABOBANK
None,internal,partiallyDead,NYIRR,MUREXFO,FO,FOD EUROPE,false,IRS,Theoretical,NA_USD,INSERT,None,INSERT,false,7329634,RABOBANK,RABOBANK
None,internal,live,NYLIQ_LT,MUREXFO,FO,FOD EUROPE,false,Loan Deposit,Theoretical,NA_USD,INSERT,None,INSERT,false,7329633,RABOBANK,RABOBANK
None,internal,partiallyDead,NYFTP,MUREXFO,FO,FOD EUROPE,false,Loan Deposit,Theoretical,NA_USD,INSERT,None,INSERT,false,7329632,RABOBANK,RABOBANK
None,internal,partiallyDead,NYIRR,MUREXFO,FO,FOD EUROPE,false,IRS,Theoretical,NA_USD,INSERT,None,INSERT,false,7329629,RABOBANK,RABOBANK
None,internal,live,NYLIQ_LT,MUREXFO,FO,FOD EUROPE,false,Loan Deposit,Theoretical,NA_USD,INSERT,None,INSERT,false,7329628,RABOBANK,RABOBANK
None,internal,partiallyDead,NYIRR,MUREXFO,FO,FOD EUROPE,false,IRS,Theoretical,NA_USD,INSERT,None,INSERT,false,7329625,RABOBANK,RABOBANK
None,internal,live,NYLIQ_LT,MUREXFO,FO,FOD EUROPE,false,Loan Deposit,Theoretical,NA_USD,INSERT,None,INSERT,false,7329624,RABOBANK,RABOBANK
None,internal,partiallyDead,NYIRR,MUREXFO,FO,FOD EUROPE,false,IRS,Theoretical,NA_USD,INSERT,None,INSERT,false,7329621,RABOBANK,RABOBANK
None,internal,live,NYLIQ_LT,MUREXFO,FO,FOD EUROPE,false,Loan Deposit,Theoretical,NA_USD,INSERT,None,INSERT,false,7329620,RABOBANK,RABOBANK
None,internal,partiallyDead,NYFTP,MUREXFO,FO,FOD EUROPE,false,Loan Deposit,Theoretical,NA_USD,INSERT,None,INSERT,false,7329619,RABOBANK,RABOBANK
None,internal,partiallyDead,NYFTP,MUREXFO,FO,FOD EUROPE,false,Loan Deposit,Theoretical,NA_USD,INSERT,None,INSERT,false,7329618,RABOBANK,RABOBANK
None,internal,partiallyDead,NYFTP,MUREXFO,FO,FOD EUROPE,false,Loan Deposit,Theoretical,NA_USD,INSERT,None,INSERT,false,7329617,RABOBANK,RABOBANK
None,internal,partiallyDead,NYIRR,MUREXFO,FO,FOD EUROPE,false,IRS,Theoretical,NA_USD,INSERT,None,INSERT,false,7329614,RABOBANK,RABOBANK
None,internal,live,NYLIQ_LT,MUREXFO,FO,FOD EUROPE,false,Loan Deposit,Theoretical,NA_USD,INSERT,None,INSERT,false,7329613,RABOBANK,RABOBANK
None,internal,partiallyDead,NYIRR,MUREXFO,FO,FOD EUROPE,false,IRS,Theoretical,NA_USD,INSERT,None,INSERT,false,7329610,RABOBANK,RABOBANK
None,internal,live,NYLIQ_LT,MUREXFO,FO,FOD EUROPE,false,Loan Deposit,Theoretical,NA_USD,INSERT,None,INSERT,false,7329609,RABOBANK,RABOBANK
None,internal,partiallyDead,NYFTP,MUREXFO,FO,FOD EUROPE,false,Loan Deposit,Theoretical,NA_USD,INSERT,None,INSERT,false,7329606,RABOBANK,RABOBANK
None,internal,partiallyDead,NYIRR,MUREXFO,FO,FOD EUROPE,false,IRS,Theoretical,NA_USD,INSERT,None,INSERT,false,7329605,RABOBANK,RABOBANK
None,internal,live,NYLIQ_LT,MUREXFO,FO,FOD EUROPE,false,Loan Deposit,Theoretical,NA_USD,INSERT,None,INSERT,false,7329604,RABOBANK,RABOBANK
None,internal,partiallyDead,NYFTP,MUREXFO,FO,FOD EUROPE,false,Loan Deposit,Theoretical,NA_USD,INSERT,None,INSERT,false,7329603,RABOBANK,RABOBANK
None,internal,partiallyDead,NYFTP,MUREXFO,FO,FOD EUROPE,false,Loan Deposit,Theoretical,NA_USD,INSERT,None,INSERT,false,7329602,RABOBANK,RABOBANK
None,internal,partiallyDead,NYIRR,MUREXFO,FO,FOD EUROPE,false,IRS,Theoretical,NA_USD,INSERT,None,INSERT,false,7329599,RABOBANK,RABOBANK
None,internal,live,NYLIQ_LT,MUREXFO,FO,FOD EUROPE,false,Loan Deposit,Theoretical,NA_USD,INSERT,None,INSERT,false,7329598,RABOBANK,RABOBANK
None,internal,partiallyDead,NYFTP,MUREXFO,FO,FOD EUROPE,false,Loan Deposit,Theoretical,NA_USD,INSERT,None,INSERT,false,7329597,RABOBANK,RABOBANK
None,external,live,LOFXSP_EMKT_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,EUROPE_EUR,INSERT,AUD,INSERT,true,7329594,RABOBANK,RABOBANK
None,external,live,HKFX_WASH_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,ASIA_USD,INSERT,AUD,INSERT,true,7329593,RABOBANK,RABOBANK
None,external,live,HKFX_WASH_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,ASIA_USD,INSERT,AUD,INSERT,true,7329592,RABOBANK,RABOBANK
None,internal,dead,LOFXSP_EMKT_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,EUROPE_EUR,INSERT,None,INSERT,false,7329591,RABOBANK,RABOBANK
None,external,dead,LOFXSP_AI_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,EUROPE_EUR,INSERT,AUD,INSERT,true,7329590,RABOBANK,RABOBANK
None,external,live,LOFXSP_EMKT_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,EUROPE_EUR,INSERT,AUD,INSERT,true,7329587,RABOBANK,RABOBANK
None,external,live,HKFX_WASH_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,ASIA_USD,INSERT,AUD,INSERT,true,7329586,RABOBANK,RABOBANK
None,external,live,LOFXSP_EMKT_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,EUROPE_EUR,INSERT,AUD,INSERT,true,7329583,RABOBANK,RABOBANK
None,external,live,HKFX_WASH_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,ASIA_USD,INSERT,AUD,INSERT,true,7329582,RABOBANK,RABOBANK
None,external,live,HKFX_WASH_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,ASIA_USD,INSERT,AUD,INSERT,true,7329581,RABOBANK,RABOBANK
None,external,live,LOFXSP_AI_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,EUROPE_EUR,INSERT,AUD,INSERT,true,7329580,RABOBANK,RABOBANK
None,internal,dead,LOFXSP_EMKT_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,EUROPE_EUR,INSERT,None,INSERT,false,7329579,RABOBANK,RABOBANK
None,external,live,HKFX_WASH_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,ASIA_USD,INSERT,AUD,INSERT,true,7329578,RABOBANK,RABOBANK
None,internal,dead,LOFXSP_EMKT_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,EUROPE_EUR,INSERT,None,INSERT,false,7329577,RABOBANK,RABOBANK
None,external,live,LOFXSP_AI_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,EUROPE_EUR,INSERT,AUD,INSERT,true,7329576,RABOBANK,RABOBANK
None,external,live,NYSTI,MUREXFO,FO,FOD EUROPE,false,Loan Deposit,Theoretical,NA_USD,INSERT,USD,INSERT,true,7329575,RABOBANK,RABOBANK
None,external,live,NYSTI,MUREXFO,FO,FOD EUROPE,false,Loan Deposit,Theoretical,NA_USD,INSERT,USD,INSERT,true,7329574,RABOBANK,RABOBANK
None,external,live,NYSTI,MUREXFO,FO,FOD EUROPE,false,Loan Deposit,Theoretical,NA_USD,INSERT,USD,INSERT,true,7329573,RABOBANK,RABOBANK
None,external,live,NYSTI,MUREXFO,FO,FOD EUROPE,false,Loan Deposit,Theoretical,NA_USD,INSERT,USD,INSERT,true,7329572,RABOBANK,RABOBANK
None,external,live,NYSTI,MUREXFO,FO,FOD EUROPE,false,Loan Deposit,Theoretical,NA_USD,INSERT,USD,INSERT,true,7329571,RABOBANK,RABOBANK
None,internal,dead,NYIRR,MUREXFO,FO,FOD EUROPE,false,IRS,Theoretical,NA_USD,INSERT,None,INSERT,false,7329568,RABOBANK,RABOBANK
None,internal,dead,NYLIQ_LT,MUREXFO,FO,FOD EUROPE,false,Loan Deposit,Theoretical,NA_USD,INSERT,None,INSERT,false,7329567,RABOBANK,RABOBANK
None,internal,dead,NYFTP,MUREXFO,FO,FOD EUROPE,false,Loan Deposit,Theoretical,NA_USD,INSERT,None,INSERT,false,7329566,RABOBANK,RABOBANK
None,internal,dead,NYIRR,MUREXFO,FO,FOD EUROPE,false,IRS,Theoretical,NA_USD,INSERT,None,INSERT,false,7329563,RABOBANK,RABOBANK
None,internal,dead,NYLIQ_LT,MUREXFO,FO,FOD EUROPE,false,Loan Deposit,Theoretical,NA_USD,INSERT,None,INSERT,false,7329562,RABOBANK,RABOBANK
None,internal,dead,NYFTP,MUREXFO,FO,FOD EUROPE,false,Loan Deposit,Theoretical,NA_USD,INSERT,None,INSERT,false,7329561,RABOBANK,RABOBANK
None,external,live,NYSTI,MUREXFO,FO,FOD EUROPE,false,Loan Deposit,Theoretical,NA_USD,INSERT,USD,INSERT,true,7329560,RABOBANK,RABOBANK
None,external,live,NYSTI,MUREXFO,FO,FOD EUROPE,false,Loan Deposit,Theoretical,NA_USD,INSERT,USD,INSERT,true,7329559,RABOBANK,RABOBANK
None,external,live,NYSTI,MUREXFO,FO,FOD EUROPE,false,Loan Deposit,Theoretical,NA_USD,INSERT,USD,INSERT,true,7329558,RABOBANK,RABOBANK
None,external,live,NYSTI,MUREXFO,FO,FOD EUROPE,false,Loan Deposit,Theoretical,NA_USD,INSERT,USD,INSERT,true,7329557,RABOBANK,RABOBANK
None,internal,dead,NYLIQ_STLM,MUREXFO,FO,FOD EUROPE,false,Loan Deposit,Theoretical,NA_USD,INSERT,None,INSERT,true,7329554,RABOBANK,RABOBANK
None,external,dead,NYSTI_SALES,MUREXFO,FO,FOD EUROPE,false,Loan Deposit,Theoretical,NA_USD,INSERT,USD,INSERT,true,7329553,RABOBANK,RABOBANK
None,external,live,NYSTI,MUREXFO,FO,FOD EUROPE,false,Loan Deposit,Theoretical,NA_USD,INSERT,USD,INSERT,true,7329552,RABOBANK,RABOBANK
None,external,live,NYSTI,MUREXFO,FO,FOD EUROPE,false,Loan Deposit,Theoretical,NA_USD,INSERT,USD,INSERT,true,7329551,RABOBANK,RABOBANK
None,external,dead,NYSTI,MUREXFO,FO,FOD EUROPE,false,Loan Deposit,Theoretical,NA_USD,INSERT,USD,INSERT,true,7329550,RABOBANK,RABOBANK
None,external,live,LOFXSP_EMKT_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,EUROPE_EUR,INSERT,JPY,INSERT,true,7329547,RABOBANK,RABOBANK
None,external,live,NYFX_WASH_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,NA_USD,INSERT,JPY,INSERT,true,7329546,RABOBANK,RABOBANK
None,external,live,NYFX_WASH_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,NA_USD,INSERT,USD,INSERT,true,7329545,RABOBANK,RABOBANK
None,external,live,LOFXSP_AI_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,EUROPE_EUR,INSERT,JPY,INSERT,true,7329544,RABOBANK,RABOBANK
None,internal,live,LOFXSP_EMKT_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,EUROPE_EUR,INSERT,None,INSERT,false,7329543,RABOBANK,RABOBANK
None,external,dead,NYFX_WASH_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,NA_USD,INSERT,CAD,INSERT,true,7329540,RABOBANK,RABOBANK
None,external,dead,NYFX_WASH_UT,MUREXFO,FO,FOD EUROPE,false,FX Swap,Theoretical,NA_USD,INSERT,CAD,INSERT,true,7329539,RABOBANK,RABOBANK
None,external,dead,LOFXFW_EFWDS_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,EUROPE_EUR,INSERT,CAD,INSERT,true,7329537,RABOBANK,RABOBANK
None,external,dead,LOFXFW_EFWDS_UT,MUREXFO,FO,FOD EUROPE,false,FX Swap,Theoretical,EUROPE_EUR,INSERT,CAD,INSERT,true,7329536,RABOBANK,RABOBANK
None,internal,dead,LOFXSP_EMKT_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,EUROPE_EUR,INSERT,None,INSERT,false,7329535,RABOBANK,RABOBANK
None,external,live,LOFXFW_EFWDS_UT,MUREXFO,FO,FOD EUROPE,false,Outright,Theoretical,EUROPE_EUR,INSERT,CAD,INSERT,true,7329534,RABOBANK,RABOBANK
None,external,dead,LOFXSP_EMKT_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,EUROPE_EUR,INSERT,CAD,INSERT,true,7329533,RABOBANK,RABOBANK
None,external,live,NYFX_WASH_UT,MUREXFO,FO,FOD EUROPE,false,Outright,Theoretical,NA_USD,INSERT,CAD,INSERT,true,7329532,RABOBANK,RABOBANK
None,external,dead,LOFXSP_AI_UT,MUREXFO,FO,FOD EUROPE,false,Spot,Theoretical,EUROPE_EUR,INSERT,CAD,INSERT,true,7329531,RABOBANK,RABOBANK
None,external,live,NYSTI,MUREXFO,FO,FOD EUROPE,false,Loan Deposit,Theoretical,NA_USD,INSERT,USD,INSERT,true,7329530,RABOBANK,RABOBANK
None,internal,dead,NYIRR,MUREXFO,FO,FOD EUROPE,false,IRS,Theoretical,NA_USD,INSERT,None,INSERT,false,7329527,RABOBANK,RABOBANK
None,internal,dead,NYLIQ_LT,MUREXFO,FO,FOD EUROPE,false,Loan Deposit,Theoretical,NA_USD,INSERT,None,INSERT,false,7329526,RABOBANK,RABOBANK
None,internal,dead,NYFTP,MUREXFO,FO,FOD EUROPE,false,Loan Deposit,Theoretical,NA_USD,INSERT,None,INSERT,false,7329525,RABOBANK,RABOBANK
None,internal,dead,NYIRR,MUREXFO,FO,FOD EUROPE,false,IRS,Theoretical,NA_USD,INSERT,None,INSERT,false,7329522,RABOBANK,RABOBANK
None,internal,dead,NYLIQ_LT,MUREXFO,FO,FOD EUROPE,false,Loan Deposit,Theoretical,NA_USD,INSERT,None,INSERT,false,7329521,RABOBANK,RABOBANK
None,internal,dead,NYFTP,MUREXFO,FO,FOD EUROPE,false,Loan Deposit,Theoretical,NA_USD,INSERT,None,INSERT,false,7329520,RABOBANK,RABOBANK
None,internal,dead,NYIRR,MUREXFO,FO,FOD EUROPE,false,IRS,Theoretical,NA_USD,INSERT,None,INSERT,false,7329517,RABOBANK,RABOBANK
None,internal,dead,NYLIQ_LT,MUREXFO,FO,FOD EUROPE,false,Loan Deposit,Theoretical,NA_USD,INSERT,None,INSERT,false,7329516,RABOBANK,RABOBANK
None,internal,dead,NYIRR,MUREXFO,FO,FOD EUROPE,false,IRS,Theoretical,NA_USD,INSERT,None,INSERT,false,7329513,RABOBANK,RABOBANK
None,internal,dead,NYLIQ_LT,MUREXFO,FO,FOD EUROPE,false,Loan Deposit,Theoretical,NA_USD,INSERT,None,INSERT,false,7329512,RABOBANK,RABOBANK
None,internal,dead,NYFTP,MUREXFO,FO,FOD EUROPE,false,Loan Deposit,Theoretical,NA_USD,INSERT,None,INSERT,false,7329511,RABOBANK,RABOBANK
None,internal,dead,NYIRR,MUREXFO,FO,FOD EUROPE,false,IRS,Theoretical,NA_USD,INSERT,None,INSERT,false,7329508,RABOBANK,RABOBANK
None,internal,dead,NYLIQ_LT,MUREXFO,FO,FOD EUROPE,false,Loan Deposit,Theoretical,NA_USD,INSERT,None,INSERT,false,7329507,RABOBANK,RABOBANK
None,internal,dead,NYFTP,MUREXFO,FO,FOD EUROPE,false,Loan Deposit,Theoretical,NA_USD,INSERT,None,INSERT,false,7329506,RABOBANK,RABOBANK
None,internal,dead,NYIRR,MUREXFO,FO,FOD EUROPE,false,IRS,Theoretical,NA_USD,INSERT,None,INSERT,false,7329503,RABOBANK,RABOBANK
None,internal,dead,NYLIQ_LT,MUREXFO,FO,FOD EUROPE,false,Loan Deposit,Theoretical,NA_USD,INSERT,None,INSERT,false,7329502,RABOBANK,RABOBANK
None,internal,dead,NYFTP,MUREXFO,FO,FOD EUROPE,false,Loan Deposit,Theoretical,NA_USD,INSERT,None,INSERT,false,7329501,RABOBANK,RABOBANK
None,internal,dead,NYFTP,MUREXFO,FO,FOD EUROPE,false,Loan Deposit,Theoretical,NA_USD,INSERT,None,INSERT,false,7329500,RABOBANK,RABOBANK
None,internal,dead,NYIRR,MUREXFO,FO,FOD EUROPE,false,IRS,Theoretical,NA_USD,INSERT,None,INSERT,false,7329497,RABOBANK,RABOBANK
None,internal,dead,NYLIQ_LT,MUREXFO,FO,FOD EUROPE,false,Loan Deposit,Theoretical,NA_USD,INSERT,None,INSERT,false,7329496,RABOBANK,RABOBANK
None,internal,dead,NYIRR,MUREXFO,FO,FOD EUROPE,false,IRS,Theoretical,NA_USD,INSERT,None,INSERT,false,7329493,RABOBANK,RABOBANK
None,internal,dead,NYLIQ_LT,MUREXFO,FO,FOD EUROPE,false,Loan Deposit,Theoretical,NA_USD,INSERT,None,INSERT,false,7329492,RABOBANK,RABOBANK
None,internal,dead,NYFTP,MUREXFO,FO,FOD EUROPE,false,Loan Deposit,Theoretical,NA_USD,INSERT,None,INSERT,false,7329491,RABOBANK,RABOBANK
None,internal,dead,NYIRR,MUREXFO,FO,FOD EUROPE,false,IRS,Theoretical,NA_USD,INSERT,None,INSERT,false,7329488,RABOBANK,RABOBANK
None,internal,dead,NYLIQ_LT,MUREXFO,FO,FOD EUROPE,false,Loan Deposit,Theoretical,NA_USD,INSERT,None,INSERT,false,7329487,RABOBANK,RABOBANK
None,internal,dead,NYFTP,MUREXFO,FO,FOD EUROPE,false,Loan Deposit,Theoretical,NA_USD,INSERT,None,INSERT,false,7329486,RABOBANK,RABOBANK
None,internal,dead,NYIRR,MUREXFO,FO,FOD EUROPE,false,IRS,Theoretical,NA_USD,INSERT,None,INSERT,false,7329483,RABOBANK,RABOBANK
None,internal,dead,NYLIQ_LT,MUREXFO,FO,FOD EUROPE,false,Loan Deposit,Theoretical,NA_USD,INSERT,None,INSERT,false,7329482,RABOBANK,RABOBANK
None,internal,dead,NYFTP,MUREXFO,FO,FOD EUROPE,false,Loan Deposit,Theoretical,NA_USD,INSERT,None,INSERT,false,7329481,RABOBANK,RABOBANK
None,internal,dead,NYIRR,MUREXFO,FO,FOD EUROPE,false,IRS,Theoretical,NA_USD,INSERT,None,INSERT,false,7329478,RABOBANK,RABOBANK
None,internal,dead,NYLIQ_LT,MUREXFO,FO,FOD EUROPE,false,Loan Deposit,Theoretical,NA_USD,INSERT,None,INSERT,false,7329477,RABOBANK,RABOBANK
None,internal,dead,NYFTP,MUREXFO,FO,FOD EUROPE,false,Loan Deposit,Theoretical,NA_USD,INSERT,None,INSERT,false,7329476,RABOBANK,RABOBANK
None,internal,dead,NYFTP,MUREXFO,FO,FOD EUROPE,false,Loan Deposit,Theoretical,NA_USD,INSERT,None,INSERT,false,7329475,RABOBANK,RABOBANK
None,internal,dead,NYIRR,MUREXFO,FO,FOD EUROPE,false,IRS,Theoretical,NA_USD,INSERT,None,INSERT,false,7329470,RABOBANK,RABOBANK
None,internal,dead,NYLIQ_LT,MUREXFO,FO,FOD EUROPE,false,Loan Deposit,Theoretical,NA_USD,INSERT,None,INSERT,false,7329469,RABOBANK,RABOBANK
None,internal,dead,NYIRR,MUREXFO,FO,FOD EUROPE,false,IRS,Theoretical,NA_USD,INSERT,None,INSERT,false,7329468,RABOBANK,RABOBANK
None,internal,dead,NYLIQ_LT,MUREXFO,FO,FOD EUROPE,false,Loan Deposit,Theoretical,NA_USD,INSERT,None,INSERT,false,7329467,RABOBANK,RABOBANK
None,internal,dead,NYFTP,MUREXFO,FO,FOD EUROPE,false,Loan Deposit,Theoretical,NA_USD,INSERT,None,INSERT,false,7329466,RABOBANK,RABOBANK
None,internal,dead,NYFTP,MUREXFO,FO,FOD EUROPE,false,Loan Deposit,Theoretical,NA_USD,INSERT,None,INSERT,false,7329463,RABOBANK,RABOBANK
None,internal,dead,NYIRR,MUREXFO,FO,FOD EUROPE,false,IRS,Theoretical,NA_USD,INSERT,None,INSERT,false,7329462,RABOBANK,RABOBANK
None,internal,dead,NYLIQ_LT,MUREXFO,FO,FOD EUROPE,false,Loan Deposit,Theoretical,NA_USD,INSERT,None,INSERT,false,7329461,RABOBANK,RABOBANK
None,internal,dead,NYIRR,MUREXFO,FO,FOD EUROPE,false,IRS,Theoretical,NA_USD,INSERT,None,INSERT,false,7329458,RABOBANK,RABOBANK
None,internal,dead,NYLIQ_LT,MUREXFO,FO,FOD EUROPE,false,Loan Deposit,Theoretical,NA_USD,INSERT,None,INSERT,false,7329457,RABOBANK,RABOBANK
None,internal,dead,NYFTP,MUREXFO,FO,FOD EUROPE,false,Loan Deposit,Theoretical,NA_USD,INSERT,None,INSERT,false,7329456,RABOBANK,RABOBANK
None,internal,dead,NYIRR,MUREXFO,FO,FOD EUROPE,false,IRS,Theoretical,NA_USD,INSERT,None,INSERT,false,7329453,RABOBANK,RABOBANK
None,internal,dead,NYLIQ_LT,MUREXFO,FO,FOD EUROPE,false,Loan Deposit,Theoretical,NA_USD,INSERT,None,INSERT,false,7329452,RABOBANK,RABOBANK
None,internal,dead,NYFTP,MUREXFO,FO,FOD EUROPE,false,Loan Deposit,Theoretical,NA_USD,INSERT,None,INSERT,false,7329451,RABOBANK,RABOBANK
None,internal,dead,NYFTP,MUREXFO,FO,FOD EUROPE,false,Loan Deposit,Theoretical,NA_USD,INSERT,None,INSERT,false,7329450,RABOBANK,RABOBANK
None,internal,dead,NYIRR,MUREXFO,FO,FOD EUROPE,false,IRS,Theoretical,NA_USD,INSERT,None,INSERT,false,7329447,RABOBANK,RABOBANK
None,internal,dead,NYLIQ_LT,MUREXFO,FO,FOD EUROPE,false,Loan Deposit,Theoretical,NA_USD,INSERT,None,INSERT,false,7329446,RABOBANK,RABOBANK
None,internal,dead,NYIRR,MUREXFO,FO,FOD EUROPE,false,IRS,Theoretical,NA_USD,INSERT,None,INSERT,false,7329443,RABOBANK,RABOBANK
None,internal,dead,NYLIQ_LT,MUREXFO,FO,FOD EUROPE,false,Loan Deposit,Theoretical,NA_USD,INSERT,None,INSERT,false,7329442,RABOBANK,RABOBANK
None,internal,dead,NYFTP,MUREXFO,FO,FOD EUROPE,false,Loan Deposit,Theoretical,NA_USD,INSERT,None,INSERT,false,7329441,RABOBANK,RABOBANK
None,internal,dead,NYFTP,MUREXFO,FO,FOD EUROPE,false,Loan Deposit,Theoretical,NA_USD,INSERT,None,INSERT,false,7329438,RABOBANK,RABOBANK
None,internal,dead,NYIRR,MUREXFO,FO,FOD EUROPE,false,IRS,Theoretical,NA_USD,INSERT,None,INSERT,false,7329437,RABOBANK,RABOBANK
None,internal,dead,NYLIQ_LT,MUREXFO,FO,FOD EUROPE,false,Loan Deposit,Theoretical,NA_USD,INSERT,None,INSERT,false,7329436,RABOBANK,RABOBANK
None,external,live,NYSTI,MUREXFO,FO,FOD EUROPE,false,Loan Deposit,Theoretical,NA_USD,INSERT,USD,INSERT,true,7329435,RABOBANK,RABOBANK
None,internal,dead,NYFTP,MUREXFO,FO,FOD EUROPE,false,Loan Deposit,Theoretical,NA_USD,INSERT,None,INSERT,false,7329434,RABOBANK,RABOBANK
None,internal,dead,NYIRR,MUREXFO,FO,FOD EUROPE,false,IRS,Theoretical,NA_USD,INSERT,None,INSERT,false,7329431,RABOBANK,RABOBANK
None,internal,dead,NYLIQ_LT,MUREXFO,FO,FOD EUROPE,false,Loan Deposit,Theoretical,NA_USD,INSERT,None,INSERT,false,7329430,RABOBANK,RABOBANK
None,internal,dead,NYIRR,MUREXFO,FO,FOD EUROPE,false,IRS,Theoretical,NA_USD,INSERT,None,INSERT,false,7329425,RABOBANK,RABOBANK
None,internal,dead,NYLIQ_LT,MUREXFO,FO,FOD EUROPE,false,Loan Deposit,Theoretical,NA_USD,INSERT,None,INSERT,false,7329424,RABOBANK,RABOBANK
None,internal,dead,NYIRR,MUREXFO,FO,FOD EUROPE,false,IRS,Theoretical,NA_USD,INSERT,None,INSERT,false,7329423,RABOBANK,RABOBANK
